score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer,city
869000.0,Tata,Nexon,XZ Plus (O),2022,manual,petrol,1,14798.0,35500,lucknow
339000.0,Maruti Suzuki,Alto K10,VXi,2019,manual,petrol,1,5772.0,41645,lucknow
319000.0,Maruti Suzuki,Alto K10,VXi,2019,manual,petrol,1,5432.0,46571,lucknow
681000.0,Hyundai,Aura,SX 1.2 Petrol,2022,manual,petrol,1,11597.0,17506,lucknow
583000.0,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,2022,manual,petrol,1,9928.0,22339,lucknow
417000.0,Maruti Suzuki,Alto 800,Vxi Plus,2023,manual,petrol,1,7452.0,19577,lucknow
788000.0,Maruti Suzuki,Swift,ZXI Plus,2023,manual,petrol,1,13419.0,8280,lucknow
1391654.0,Skoda,Slavia,Style 1.0L TSI AT,2023,automatic,petrol,1,23699.0,16032,lucknow
431000.0,Maruti Suzuki,Wagon R 1.2,ZXI,2019,manual,petrol,1,7339.0,48625,lucknow
599000.0,Hyundai,Grand i10 Nios,Magna 1.2 Kappa VTVT CNG,2022,manual,petrol+cng,1,10200.0,37025,lucknow
549000.0,Ford,Figo Aspire,Titanium Plus 1.2 Ti-VCT,2021,manual,petrol,1,8764.0,78771,lucknow
254000.0,Maruti Suzuki,Wagon R 1.0,VXI,2013,manual,petrol,1,7043.0,53181,lucknow
337000.0,Maruti Suzuki,S-Presso,VXI Plus,2020,manual,petrol,1,5738.0,68850,lucknow
392000.0,Ford,Figo,Titanium Petrol,2019,manual,petrol,1,6675.0,117097,lucknow
420000.0,Maruti Suzuki,Swift Dzire,VDI,2017,manual,diesel,2,7152.0,64339,lucknow
588000.0,Nissan,Magnite,XL,2022,manual,petrol,1,10013.0,14403,lucknow
204000.0,Maruti Suzuki,Alto 800,Lxi CNG,2013,manual,petrol+cng,1,5657.0,63810,lucknow
299000.0,Maruti Suzuki,Alto K10,VXI AMT,2017,automatic,petrol,1,5091.0,40610,lucknow
945000.0,Honda,City,VX Petrol,2020,manual,petrol,1,16092.0,29124,lucknow
419000.0,Volkswagen,Ameo,Highline 1.5L AT (D),2016,automatic,diesel,2,6689.0,110995,lucknow
387000.0,Hyundai,Elite i20,Asta 1.2,2014,manual,petrol,2,8305.0,45864,lucknow
457000.0,Honda,City,SV,2014,manual,petrol,1,9808.0,43151,lucknow
681000.0,Honda,WR-V,VX i-VTEC,2020,manual,petrol,1,11597.0,25491,lucknow
305000.0,Hyundai,Eon,Sportz,2018,manual,petrol,2,4869.0,24991,lucknow
732000.0,Maruti Suzuki,Baleno,Alpha Petrol,2022,manual,petrol,1,12465.0,45777,lucknow
572000.0,Hyundai,Elite i20,Asta 1.2,2018,manual,petrol,1,9740.0,33868,lucknow
611000.0,Maruti Suzuki,Baleno,Zeta,2021,manual,petrol,1,10404.0,45703,lucknow
995000.0,Honda,City,V Diesel,2022,manual,diesel,1,16944.0,52710,lucknow
458000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2016,automatic,petrol,1,7799.0,79899,lucknow
1025955.0,Kia,Seltos,GTX Plus DCT,2019,automatic,petrol,1,17471.0,106223,lucknow
479000.0,Maruti Suzuki,Wagon R 1.2,VXI,2021,manual,petrol,1,8157.0,26764,lucknow
629000.0,Tata,Tigor,Revotron XZ+ CNG,2022,manual,petrol+cng,1,10711.0,83977,lucknow
421000.0,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,2017,manual,petrol,1,7169.0,30777,lucknow
811000.0,Hyundai,Venue,SX 1.0 (O) Turbo,2021,manual,petrol,1,13810.0,38863,lucknow
557000.0,Hyundai,Elite i20,Asta 1.2,2018,manual,petrol,1,9485.0,49463,lucknow
594000.0,Hyundai,Fluidic Verna 4S,1.6 CRDi SX (O),2016,manual,diesel,2,10115.0,77302,lucknow
428000.0,Toyota,Etios Cross,1.4 VD,2017,manual,diesel,2,6833.0,98612,lucknow
419000.0,Hyundai,Elite i20,Sportz 1.2,2016,manual,petrol,1,7135.0,70297,lucknow
935000.0,Skoda,Slavia,Ambition 1.0L TSI MT,2022,manual,petrol,1,15922.0,76153,lucknow
486000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2017,automatic,petrol,1,8276.0,94816,lucknow
444000.0,Maruti Suzuki,S-Presso,VXI Plus AMT,2022,automatic,petrol,1,7561.0,11708,lucknow
376000.0,Hyundai,Elite i20,Sportz 1.2,2015,manual,petrol,1,6844.0,87480,lucknow
430000.0,Maruti Suzuki,S-Presso,VXI Plus,2022,manual,petrol,1,7322.0,23794,lucknow
256000.0,Maruti Suzuki,Wagon R 1.0,VXI,2014,manual,petrol,1,5699.0,54052,lucknow
1085000.0,Mahindra,Thar,LX 4 STR Hard Top Petrol MT 4WD,2021,manual,petrol,1,18476.0,48973,lucknow
503000.0,Maruti Suzuki,Baleno,Delta 1.2,2018,manual,petrol,1,8565.0,30939,lucknow
968000.0,Kia,Sonet,GTX Plus 1.5 AT,2020,automatic,diesel,1,16484.0,72743,lucknow
1596000.0,Mahindra,XUV700,AX 5 Diesel MT 7 STR,2022,manual,diesel,1,27178.0,41612,lucknow
473000.0,Tata,Tiago,Revotron XZ Plus,2020,manual,petrol,1,8054.0,66272,lucknow
470000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2019,manual,petrol+cng,1,8003.0,39115,lucknow
555000.0,Tata,Tigor,XM,2023,manual,petrol,1,9451.0,30132,lucknow
270000.0,Maruti Suzuki,Alto 800,LXi,2017,manual,petrol,1,4825.0,41206,lucknow
241000.0,Datsun,Redi-GO,T(O) 1.0,2017,manual,petrol,1,9166.0,19456,lucknow
398000.0,Renault,Kwid,1.0 RXT Opt,2021,manual,petrol,1,6777.0,10596,lucknow
711000.0,Honda,Amaze,1.2 VX i-VTEC,2022,manual,petrol,1,12107.0,26292,lucknow
1095708.0,Hyundai,Creta,S Diesel,2021,manual,diesel,1,18659.0,57075,lucknow
490000.0,Hyundai,Grand i10,Sportz AT 1.2 Kappa VTVT,2019,automatic,petrol,1,8344.0,49764,lucknow
640000.0,Honda,City,V 4th Gen,2017,manual,petrol,1,10898.0,35932,lucknow
486000.0,Maruti Suzuki,Celerio,ZXI,2022,manual,petrol,1,8276.0,22462,lucknow
198000.0,Maruti Suzuki,Alto 800,Lxi,2013,manual,petrol,1,5490.0,29823,lucknow
400000.0,Renault,Kwid,1.0 RXT Opt,2021,manual,petrol,1,6811.0,18659,lucknow
478000.0,Maruti Suzuki,Ciaz,ZXi,2015,manual,petrol,1,8700.0,74145,lucknow
1227902.0,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,2021,automatic,petrol,1,20910.0,17508,lucknow
288000.0,Honda,City,V Petrol+CNG (Outside Fitted),2011,manual,petrol+cng,2,20578.0,57115,lucknow
680000.0,Mahindra,Marazzo,M8 8str,2019,manual,diesel,1,11580.0,106750,lucknow
582000.0,Ford,Figo Aspire,Titanium Plus 1.2 Ti-VCT,2020,manual,petrol,1,9291.0,32937,lucknow
202000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,1,14433.0,40860,lucknow
1193000.0,Hyundai,Venue N-Line,N8 DCT,2023,automatic,petrol,1,20316.0,15771,lucknow
229000.0,Hyundai,i20,Magna 1.2,2011,manual,petrol,1,16362.0,41583,lucknow
770000.0,Honda,Amaze,1.2 VX CVT i-VTEC,2022,automatic,petrol,1,13112.0,31825,lucknow
904000.0,Honda,City,V Petrol,2021,manual,petrol,1,15394.0,28263,lucknow
296000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,2,5290.0,97565,lucknow
250000.0,Datsun,Redi-GO,T(O) 1.0,2018,manual,petrol,1,6738.0,29527,lucknow
377000.0,Hyundai,New Santro 1.1,Magna CNG,2019,manual,petrol+cng,1,6018.0,102346,lucknow
1383000.0,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,2022,automatic,petrol,1,23551.0,7699,lucknow
597000.0,Maruti Suzuki,Swift,ZXI,2021,manual,petrol,1,10166.0,50477,lucknow
1413000.0,MG Motors,Hector Plus,Sharp 2.0 Diesel Turbo MT 6-STR Dual Tone,2021,manual,diesel,1,24062.0,48178,lucknow
657000.0,Tata,Tigor,Revotron XZ+ CNG,2022,manual,petrol+cng,1,11188.0,52226,lucknow
326000.0,Tata,Tiago,Revotron XZA AMT,2017,automatic,petrol,2,5551.0,98625,lucknow
417000.0,Hyundai,Elite i20,Asta 1.2 (O),2016,manual,petrol,2,7101.0,81520,lucknow
379000.0,Maruti Suzuki,Celerio,VXI CNG,2019,manual,petrol+cng,1,6454.0,115901,lucknow
595000.0,Ford,EcoSport,Titanium + 1.5L Ti-VCT AT,2019,automatic,petrol,3,10132.0,70023,lucknow
675000.0,Maruti Suzuki,Vitara Brezza,ZDI PLUS Dual Tone,2017,manual,diesel,1,11494.0,70980,lucknow
210000.0,Hyundai,i20,Sportz 1.2,2010,manual,petrol,2,,51850,lucknow
1616000.0,Tata,Safari,XZA Plus Adventure,2021,automatic,diesel,1,27519.0,46379,lucknow
452000.0,Renault,Kwid,1.0 RXT AMT Opt,2022,automatic,petrol,1,7697.0,21861,lucknow
575000.0,Renault,Duster,110 PS RXS 4X2 AMT,2019,automatic,diesel,2,9791.0,51880,lucknow
566000.0,Hyundai,Elite i20,Sportz Plus 1.2,2020,manual,petrol,1,9638.0,38241,lucknow
740000.0,Maruti Suzuki,Vitara Brezza,ZDi Plus,2019,manual,diesel,1,12601.0,55220,lucknow
405000.0,Maruti Suzuki,Swift,ZXI,2015,manual,petrol,1,7371.0,46311,lucknow
1325000.0,Mahindra,Thar,LX 4 STR Hard Top Petrol AT 4WD,2022,automatic,petrol,1,22563.0,15843,lucknow
579000.0,Tata,Nexon,XM Diesel,2018,manual,diesel,1,9860.0,31935,lucknow
181000.0,Hyundai,i10,Magna 1.2 Petrol,2011,manual,petrol,2,12933.0,64438,lucknow
459000.0,Maruti Suzuki,S-Cross,Zeta 1.3,2016,manual,diesel,1,7816.0,75826,lucknow
1130048.0,Hyundai,Creta,SX Petrol,2021,manual,petrol,1,19244.0,43279,lucknow
448000.0,Maruti Suzuki,Celerio,ZXI,2022,manual,petrol,1,7629.0,28794,lucknow
595000.0,Nissan,Kicks,XV Premium (O) Dual Tone Diesel,2019,manual,diesel,1,10132.0,50171,lucknow
542000.0,Honda,Amaze,1.2 S i-VTEC,2018,manual,petrol,1,9229.0,6921,lucknow
826000.0,Hyundai,Verna,SX Petrol,2021,manual,petrol,1,14066.0,118409,lucknow
668000.0,Renault,Triber,RXZ,2022,manual,petrol,1,11375.0,13027,lucknow
949000.0,Hyundai,Venue,SX 1.2 Petrol,2023,manual,petrol,1,16160.0,27755,lucknow
449000.0,Honda,WR-V,Edge Edition i-DTEC S,2018,manual,diesel,1,7646.0,100875,lucknow
1426023.0,Kia,Seltos,GTX Plus AT Dual tone Diesel,2022,automatic,diesel,1,24284.0,71155,lucknow
528000.0,Maruti Suzuki,Dzire,VDi,2018,manual,diesel,1,8991.0,109938,lucknow
272000.0,Maruti Suzuki,Wagon R 1.0,VXI,2014,manual,petrol,1,6055.0,44571,lucknow
1688623.0,Tata,Harrier,XZA Plus Dark Edition AT,2022,automatic,diesel,1,28756.0,31358,lucknow
512000.0,Honda,Amaze,1.2 S i-VTEC CNG (Outside Fitted),2018,manual,petrol+cng,1,8719.0,16870,lucknow
829000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2022,automatic,petrol,1,14117.0,10686,lucknow
529000.0,Maruti Suzuki,Dzire,VDi,2018,manual,diesel,1,9008.0,65871,lucknow
459000.0,Maruti Suzuki,Swift,LXI,2020,manual,petrol,1,7816.0,35882,lucknow
489000.0,Mahindra,XUV500,W4,2017,manual,diesel,2,8739.0,116242,lucknow
429000.0,Maruti Suzuki,Swift,VDi,2017,manual,diesel,1,7305.0,91784,lucknow
308000.0,Renault,Kwid,1.0 RXT AMT Opt,2017,automatic,petrol,1,5245.0,15959,lucknow
646000.0,Maruti Suzuki,Vitara Brezza,ZDi,2017,manual,diesel,1,11001.0,50029,lucknow
1297708.0,Honda,City,ZX CVT Petrol,2022,automatic,petrol,1,22099.0,19197,lucknow
307000.0,Renault,Kwid,RXL,2020,manual,petrol,2,5228.0,36316,lucknow
697000.0,Tata,Punch,Camo Adventure AMT,2023,automatic,petrol,1,11869.0,11196,lucknow
262000.0,Renault,Kwid,RXL,2017,manual,petrol,1,4461.0,17373,lucknow
308000.0,Hyundai,i10,magna 1.1,2016,manual,petrol,1,5245.0,14246,lucknow
857000.0,Honda,Amaze,1.2 VX CVT i-VTEC,2023,automatic,petrol,1,14594.0,11063,lucknow
368000.0,Ford,Freestyle,Trend Plus 1.2 Ti-VCT,2018,manual,petrol,2,6698.0,34735,lucknow
235000.0,Renault,Kwid,RXT,2016,manual,petrol,1,4001.0,58073,lucknow
650000.0,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,2022,automatic,petrol,1,11069.0,11875,lucknow
500000.0,Maruti Suzuki,Baleno,Alpha 1.2,2016,manual,petrol,1,8514.0,37988,lucknow
185000.0,Honda,Brio,S MT,2012,manual,petrol,1,6596.0,101393,lucknow
301000.0,Maruti Suzuki,Alto 800,LXi,2019,manual,petrol,1,5379.0,10263,lucknow
480000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2021,manual,petrol+cng,1,8174.0,88935,lucknow
804000.0,Hyundai,i20 N Line,N8 1.0 Turbo DCT,2021,automatic,petrol,1,13691.0,61752,lucknow
529000.0,Maruti Suzuki,Dzire,VDi,2018,manual,diesel,2,9008.0,50078,lucknow
1280000.0,Mahindra,Thar,LX 4 STR Hard Top Diesel AT 4WD,2021,automatic,diesel,1,21797.0,45425,lucknow
1099902.0,Mahindra,XUV500,W7,2021,manual,diesel,1,19658.0,45584,lucknow
223000.0,Hyundai,Eon,Era +,2015,manual,petrol,1,3805.0,48534,lucknow
255000.0,Renault,Kwid,RXL,2017,manual,petrol,1,4342.0,39905,lucknow
647000.0,Ford,EcoSport,Titanium + 1.5L Ti-VCT AT,2018,automatic,petrol,2,11018.0,44789,lucknow
364000.0,Volkswagen,Polo,Comfortline 1.5 (D),2015,manual,diesel,1,6211.0,120436,lucknow
1332955.0,Kia,Seltos,GTX Plus DCT,2021,automatic,petrol,1,22699.0,24872,lucknow
531000.0,Maruti Suzuki,Baleno,Zeta 1.2,2018,manual,petrol,1,9008.0,31043,lucknow
557000.0,Maruti Suzuki,Swift,ZXI,2021,manual,petrol,1,9485.0,50402,lucknow
256000.0,Hyundai,i10,Magna 1.2 Petrol,2012,manual,petrol,1,9736.0,57277,pune
305000.0,Maruti Suzuki,Wagon R 1.0,LXI,2014,manual,petrol,1,6790.0,52531,pune
397000.0,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2017,manual,petrol,2,6760.0,59682,pune
924000.0,Hyundai,Verna,1.6 VTVT SX (O) AT,2018,automatic,petrol,1,15735.0,23412,pune
598000.0,Maruti Suzuki,Baleno,Zeta,2020,manual,petrol,2,10183.0,26700,pune
915000.0,Tata,Nexon,XZ Plus Petrol,2022,manual,petrol,1,15581.0,18973,pune
509000.0,Maruti Suzuki,Ciaz,VXi+,2016,manual,petrol,1,8667.0,36199,pune
419000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2015,manual,petrol,1,7626.0,26935,pune
230000.0,Hyundai,Eon,Era,2013,manual,petrol,1,5812.0,34123,pune
1133000.0,Kia,Sonet,GTX Plus 1.0 iMT,2022,manual,petrol,1,19294.0,14221,pune
871000.0,Tata,Altroz,XZ Plus 1.5 diesel mt dual tone,2022,manual,diesel,1,14832.0,27627,pune
949000.0,Maruti Suzuki,New Ertiga,VXi AT,2021,automatic,petrol,1,16160.0,23604,pune
411000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2015,manual,petrol,1,7481.0,43846,pune
393000.0,Tata,Tiago,Revotron XZ,2016,manual,petrol,1,6692.0,76717,pune
943000.0,Tata,Nexon,XZ Plus Petrol,2022,manual,petrol,1,16058.0,11923,pune
710000.0,Renault,Kiger,RXT (O) MT,2023,manual,petrol,1,12090.0,8685,pune
733000.0,Maruti Suzuki,Ciaz,Alpha Petrol,2018,manual,petrol,1,12482.0,14036,pune
539000.0,Hyundai,Elite i20,Sportz 1.2,2017,manual,petrol,1,9178.0,23173,pune
375000.0,Hyundai,i20,Sportz 1.4 CRDI,2014,manual,diesel,1,8048.0,145622,pune
473000.0,Hyundai,New Santro 1.1,Sportz MT,2021,manual,petrol,2,7551.0,15468,pune
829000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,14117.0,51954,pune
393000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2015,manual,petrol,2,7153.0,30733,pune
646000.0,Renault,Kiger,RXZ MT Dual Tone,2021,manual,petrol,1,11001.0,20974,pune
335000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2015,automatic,petrol,2,6375.0,73562,pune
1088638.0,Maruti Suzuki,XL6,Alpha MT Petrol,2022,manual,petrol,1,18538.0,31149,pune
974000.0,Kia,Sonet,HTX 1.0 iMT,2022,manual,petrol,1,16586.0,35680,pune
645000.0,Renault,Triber,RXZ,2021,manual,petrol,1,10983.0,23935,pune
949000.0,Skoda,Kushaq,Ambition 1.0L TSI MT,2021,manual,petrol,1,16160.0,106386,pune
395000.0,Honda,Jazz,VX Petrol,2016,manual,petrol,2,6306.0,57902,pune
306000.0,Maruti Suzuki,Wagon R 1.0,VXI,2014,manual,petrol,2,6812.0,31302,pune
873000.0,Hyundai,Venue,SX 1.0  Turbo iMT,2021,manual,petrol,1,14866.0,30149,pune
644000.0,Maruti Suzuki,Baleno,Zeta Automatic,2019,automatic,petrol,1,10966.0,53150,pune
462000.0,Maruti Suzuki,Celerio X,ZXI (Opt),2019,manual,petrol,1,7741.0,60749,pune
843000.0,Hyundai,Venue,S+ 1.2,2022,manual,petrol,1,14355.0,18902,pune
358000.0,Maruti Suzuki,Wagon R 1.0,LXI CNG,2016,manual,petrol+cng,2,6096.0,69096,pune
822000.0,Maruti Suzuki,Ciaz,S Petrol,2020,manual,petrol,1,13998.0,37067,pune
626000.0,Maruti Suzuki,Ignis,Zeta MT Petrol,2023,manual,petrol,1,10660.0,20499,pune
312000.0,Maruti Suzuki,Alto K10,LXi,2017,manual,petrol,1,5313.0,22772,pune
1042223.0,Maruti Suzuki,XL6,Alpha AT Petrol,2020,automatic,petrol,1,17748.0,36931,pune
915000.0,Maruti Suzuki,Baleno,Alpha AMT Petrol,2023,automatic,petrol,1,15581.0,14604,pune
441000.0,Renault,Kwid,RXL 1.0 SCE,2022,manual,petrol,1,7509.0,542,pune
531000.0,Renault,Triber,RXT,2020,manual,petrol,1,9042.0,41224,pune
498000.0,Honda,Jazz,VX Petrol,2016,manual,petrol,1,7950.0,58831,pune
518000.0,Maruti Suzuki,Baleno,Zeta 1.2,2016,manual,petrol,1,8821.0,55662,pune
247000.0,Hyundai,i10,Sportz 1.2 AT Kappa2,2012,automatic,petrol,2,9394.0,92254,pune
529000.0,Maruti Suzuki,Baleno,Alpha 1.2,2015,manual,petrol,1,9629.0,44709,pune
948000.0,Hyundai,Venue,SX 1.0 (O) Turbo iMT,2021,manual,petrol,1,16143.0,45378,pune
460000.0,Tata,Tigor,Revotron XZ,2017,manual,petrol,1,7833.0,55597,pune
282000.0,Maruti Suzuki,Alto 800,LXi,2017,manual,petrol,1,5040.0,25255,pune
528000.0,Hyundai,Grand i10 Nios,Sportz 1.2 Kappa VTVT,2020,manual,petrol,1,8991.0,73006,pune
1112923.0,Skoda,Kushaq,Ambition 1.0L TSI MT,2022,manual,petrol,1,18952.0,29702,pune
839000.0,Maruti Suzuki,Ciaz,Alpha Petrol,2021,manual,petrol,1,14287.0,50687,pune
458000.0,Ford,EcoSport,Titanium 1.5 Ti-VCT,2015,manual,petrol,1,8336.0,86500,pune
492000.0,Honda,Jazz,S CVT,2017,automatic,petrol,1,7854.0,94981,pune
549000.0,Hyundai,New Santro 1.1,Asta MT,2021,manual,petrol,1,8764.0,5870,pune
1078955.0,Tata,Nexon,XZ Plus S,2023,manual,petrol,1,18373.0,5115,pune
375000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2016,manual,petrol,2,6386.0,62673,pune
470000.0,Honda,City,SV,2015,manual,petrol,1,8555.0,136203,pune
462000.0,Renault,Kwid,1.0L RXT(O) AMT,2021,automatic,petrol,1,7867.0,24188,pune
1026000.0,Maruti Suzuki,Ciaz,Zeta AT Petrol,2023,automatic,petrol,1,17472.0,971,pune
332000.0,Hyundai,i10,Sportz 1.1 Petrol,2015,manual,petrol,1,6043.0,67757,pune
1251264.0,Volkswagen,Virtus,Topline 1.0 TSI MT,2022,manual,petrol,1,21308.0,37473,pune
265000.0,Ford,Fiesta Classic,1.6 Duratec CLXI,2013,manual,petrol,2,7349.0,77531,pune
1088654.0,Hyundai,Venue,SX 1.0 (O) Turbo iMT,2022,manual,petrol,1,18539.0,12869,pune
202000.0,Maruti Suzuki,Alto 800,Lxi,2012,manual,petrol,1,7835.0,64334,pune
997000.0,Hyundai,Venue,SX 1.0 (O) Turbo iMT,2022,manual,petrol,1,16978.0,36712,pune
1017000.0,Toyota,Corolla Altis,VL CVT Petrol,2019,automatic,petrol,2,17318.0,45502,pune
554000.0,Maruti Suzuki,Baleno,Alpha 1.2,2017,manual,petrol,1,9434.0,48702,pune
392000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,1,7006.0,39482,pune
273000.0,Hyundai,i10,magna 1.1,2013,manual,petrol,1,7358.0,40167,pune
929000.0,Kia,Sonet,Anniversary Edition 1.0 iMT,2021,manual,petrol,1,15820.0,31554,pune
864000.0,Renault,Kiger,RXZ AMT,2024,automatic,petrol,1,14713.0,3290,pune
639000.0,Maruti Suzuki,Baleno,Zeta AT Petrol,2019,automatic,petrol,2,10881.0,29478,pune
895000.0,Tata,Altroz,XZ Plus 1.5,2023,manual,diesel,1,15241.0,68437,pune
278000.0,Maruti Suzuki,Wagon R 1.0,VXI,2015,manual,petrol,3,5290.0,57100,pune
423000.0,Hyundai,Xcent,SX 1.2,2016,manual,petrol,1,6753.0,115358,pune
412000.0,Volkswagen,Polo,Comfortline 1.2L (P),2015,manual,petrol,2,7030.0,66303,pune
357000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,2,6380.0,57614,pune
471000.0,Volkswagen,Polo,Highline1.2L (P),2016,manual,petrol,1,7519.0,103836,pune
644000.0,Renault,Triber,RXZ AMT,2021,automatic,petrol,1,10966.0,40776,pune
519000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2019,manual,petrol,1,8838.0,48970,pune
490000.0,Honda,City,VX,2014,manual,petrol,2,10516.0,79099,pune
532000.0,Hyundai,New Santro 1.1,Sportz Executive CNG,2021,manual,petrol+cng,1,8493.0,34221,pune
315000.0,Hyundai,Eon,Magna + (O) 1.0,2017,manual,petrol,2,5029.0,41030,pune
935000.0,Maruti Suzuki,Ciaz,Alpha AT Petrol,2021,automatic,petrol,1,15922.0,32022,pune
1122000.0,Kia,Sonet,GTX Plus 1.0 iMT,2022,manual,petrol,1,19107.0,21412,pune
1112923.0,Kia,Sonet,HTX 1.0 DCT,2023,automatic,petrol,1,18952.0,18346,pune
442000.0,Honda,Amaze,1.2 VX AT i-VTEC,2013,automatic,petrol,1,11914.0,27414,pune
1675493.0,Kia,Seltos,HTX+ G1.5 T-GDI Petrol IMT,2023,manual,petrol,1,28532.0,24409,pune
712000.0,Maruti Suzuki,Baleno,Zeta Petrol,2022,manual,petrol,1,12124.0,34907,pune
508000.0,Volkswagen,Polo,Highline1.2L (P),2017,manual,petrol,1,8110.0,84219,pune
421000.0,Volkswagen,Polo,Highline1.2L (P),2016,manual,petrol,2,6721.0,108167,pune
968000.0,Tata,Nexon,XZ Plus Petrol,2023,manual,petrol,1,16484.0,30419,pune
315000.0,Maruti Suzuki,Alto K10,VXi,2017,manual,petrol,1,5364.0,39592,pune
743000.0,Tata,Altroz,XZ Plus 1.2 Dual Tone,2021,manual,petrol,1,12652.0,13676,pune
902000.0,Volkswagen,Vento,Highline 1.0L TSI,2021,manual,petrol,1,14400.0,21187,pune
290000.0,Maruti Suzuki,Ritz,Vxi BS-IV,2015,manual,petrol,3,4948.0,58317,pune
294000.0,Maruti Suzuki,Wagon R Stingray,VXI,2014,manual,petrol,2,6309.0,73909,pune
950000.0,Renault,Kiger,RXZ Turbo CVT Dual Tone,2023,automatic,petrol,1,16177.0,20931,pune
530000.0,Hyundai,Elite i20,Asta 1.2 (O),2017,manual,petrol,2,9025.0,43566,pune
623000.0,Maruti Suzuki,Baleno,Alpha,2019,manual,petrol,1,10609.0,41872,pune
546000.0,Maruti Suzuki,Celerio,ZXI Plus,2022,manual,petrol,1,9298.0,39909,pune
398000.0,Maruti Suzuki,Wagon R 1.0,VXI,2017,manual,petrol,1,7113.0,22646,pune
319000.0,Nissan,Micra,XV Petrol,2016,manual,petrol,1,5092.0,137238,pune
426000.0,Hyundai,New Santro 1.1,Magna,2021,manual,petrol,1,6801.0,44194,pune
964000.0,Maruti Suzuki,Vitara Brezza,ZXI Plus AT,2021,automatic,petrol,1,16416.0,31875,pune
238000.0,Maruti Suzuki,Wagon R 1.0,LXI,2011,manual,petrol,1,17185.0,29551,pune
341000.0,Maruti Suzuki,Wagon R 1.0,VXI,2015,manual,petrol,1,6489.0,53487,pune
401000.0,Hyundai,Xcent,SX 1.2 (O),2015,manual,petrol,2,6842.0,90375,pune
281000.0,Maruti Suzuki,Wagon R 1.0,VXI,2013,manual,petrol,2,7792.0,34753,pune
472000.0,Hyundai,i20 Active,1.2 S,2015,manual,petrol,1,8591.0,59473,pune
407000.0,Toyota,Etios,VX,2016,manual,petrol,1,6497.0,119921,pune
302000.0,Hyundai,i20,Asta 1.2,2011,manual,petrol,1,21579.0,59186,pune
883000.0,Renault,Kiger,RXZ Turbo CVT,2022,automatic,petrol,1,15036.0,21699,pune
263000.0,Hyundai,i20,Asta 1.2,2011,manual,petrol,1,18792.0,118225,pune
329000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,2,5880.0,96100,pune
453000.0,Volkswagen,Polo,Highline1.2L (P),2015,manual,petrol,1,7730.0,60704,pune
997000.0,Tata,Nexon,XZA Plus HS Dark Edition AMT Petrol,2022,automatic,petrol,1,16978.0,36403,pune
272000.0,Maruti Suzuki,Wagon R 1.0,VXI,2013,manual,petrol,2,7543.0,69904,pune
408000.0,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,2018,manual,petrol,3,6948.0,49332,pune
494000.0,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,2019,manual,petrol,1,8412.0,33712,pune
1297753.0,Hyundai,Verna,SX (O)1.5 VTVT,2023,manual,petrol,1,22099.0,27301,pune
758000.0,Renault,Kiger,RXZ MT,2023,manual,petrol,1,12908.0,17306,pune
536000.0,Honda,Jazz,V Petrol,2018,manual,petrol,1,8557.0,61326,pune
346000.0,Maruti Suzuki,Wagon R 1.0,VXI AMT,2016,automatic,petrol,3,6183.0,39619,pune
1189654.0,Hyundai,Venue,SX (O) 1.0 Turbo DCT,2023,automatic,petrol,1,20259.0,18827,pune
443000.0,Renault,Kwid,1.0 RXT AMT,2022,automatic,petrol,2,7544.0,15697,pune
924000.0,Toyota,Urban Cruiser,Premium Grade AT,2022,automatic,petrol,2,15735.0,8671,pune
244000.0,Maruti Suzuki,Wagon R 1.0,LXI,2013,manual,petrol,2,6766.0,112683,pune
449000.0,Hyundai,New Santro 1.1,Sportz MT,2020,manual,petrol,1,7168.0,34155,pune
