score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
598000,Skoda,Rapid,STYLE 1.5 TDI AT,2017,Automatic,Diesel,1,11691,72571
598000,Audi,A4,2.0 TDI,2011,Automatic,Diesel,3,11691,87737
597000,Tata,ALTROZ,XZ PETROL,2020,Manual,Petrol,2,11671,40014
595608,Mahindra,XUV500,W8,2013,Manual,Diesel,1,28037,73227
595000,Tata,Tiago,XTA PETROL,2021,Automatic,Petrol,1,11632,15000
595000,Mahindra,XUV500,W8,2012,Manual,Diesel,1,52865,102136
595000,Mahindra,XUV500,W6,2012,Manual,Diesel,1,52865,105235
594000,Hyundai,Elite i20,ASTA 1.4 CRDI (O),2017,Manual,Diesel,2,13213,120753
591767,Hyundai,Verna,1.6 VTVT SX (O),2015,Manual,Petrol,1,13164,70730
590000,Maruti,Baleno,ALPHA DIESEL 1.3,2016,Manual,Diesel,1,13124,56000
590000,Maruti,Swift,VDI ABS,2016,Manual,Diesel,1,13124,48368
590000,Hyundai,Elite i20,MAGNA 1.4 CRDI,2016,Manual,Diesel,1,13124,56344
590000,Mahindra,Scorpio,VLX 2WD AIRBAG,2013,Manual,Diesel,2,27773,135000
570000,Maruti,New Wagon-R,VXI 1.0,2019,Manual,Petrol,1,11144,35466
570000,Skoda,Rapid,STYLE 1.5 TDI AT,2017,Automatic,Diesel,2,12679,130936
565000,Hyundai,Elite i20,ASTA 1.2 (O),2016,Manual,Petrol,1,11046,53101
565000,Maruti,Celerio X,ZXI (O) AMT,2018,Automatic,Petrol,1,11046,28562
560000,Maruti,Swift Dzire,VXI,2016,Manual,Petrol,1,10948,31000
560000,Maruti,Ertiga,VDI SHVS,2016,Manual,Diesel,3,12457,254720
553000,Maruti,Ertiga,VDI,2015,Manual,Diesel,2,14563,105265
551000,Honda,City,1.5L I-DTEC V,2014,Manual,Diesel,1,18301,100650
550000,Honda,Amaze,1.2L I-VTEC S,2019,Manual,Petrol,1,12234,112257
550000,Skoda,Yeti,AMBIENTE,2011,Manual,Diesel,1,10753,73786
550000,Honda,Mobilio,1.5L I-DTEC V,2014,Manual,Diesel,1,18268,110229
550000,Renault,Duster,RXS CVT,2017,Automatic,Petrol,1,10753,83639
544000,Renault,Kwid,CLIMBER 1.0 (O) DUAL TONE,2023,Manual,Petrol,1,10635,7594
541000,Maruti,Baleno,DELTA PETROL 1.2,2016,Manual,Petrol,1,10577,72000
534000,Maruti,Swift Dzire,VDI,2014,Manual,Diesel,1,17736,50847
534000,Maruti,Ciaz,ALPHA DIESEL 1.3,2017,Manual,Diesel,2,10440,95782
525000,Hyundai,Grand i10,SPORTZ (O) AT 1.2 KAPPA VTVT,2018,Automatic,Petrol,1,10264,65320
525000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2017,Manual,Petrol,1,10264,73000
525000,Volkswagen,Polo,HIGHLINE DIESEL,2014,Manual,Diesel,1,17438,85340
521359,Maruti,Swift Dzire,VDI,2014,Manual,Diesel,1,17317,93000
521000,Tata,Tiago,XZ DIESEL,2019,Manual,Diesel,1,10186,90000
521000,Toyota,Innova,GX 2.5 8 STR,2010,Manual,Diesel,1,10186,77000
520000,Skoda,Rapid,1.5 TDI CR ELEGANCE AT,2014,Automatic,Diesel,1,17271,87000
519000,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2017,Manual,Petrol,1,10147,44486
515811,Hyundai,Verna,FLUIDIC 1.4 CRDI CX,2014,Manual,Diesel,1,17132,79855
514000,Honda,City,1.5L I-DTEC V,2015,Manual,Diesel,1,13536,209637
514000,Maruti,Eeco,5 STR WITH A/C+HTR,2020,Manual,Petrol,1,10049,71183
511000,Hyundai,i20 Active,1.4 SX,2016,Manual,Diesel,2,11367,100432
498000,Maruti,Ciaz,ZDI+ SHVS,2016,Manual,Diesel,2,11078,92628
495000,Mahindra,XUV500,W8,2011,Manual,Diesel,1,9677,103000
493000,Mahindra,XUV500,XCLUSIVE,2015,Manual,Diesel,2,12983,194735
493000,Mitsubishi,Pajero Sport,2.5 MT 4X4,2013,Manual,Diesel,3,23207,186144
491000,Honda,Amaze,1.2L I-VTEC S,2017,Manual,Petrol,1,9599,53647
490000,Maruti,Swift Dzire,ZDI,2013,Manual,Diesel,1,23066,122102
490000,Volkswagen,Vento,HIGHLINE DIESEL 1.6,2014,Manual,Diesel,1,16275,84000
490000,Renault,Duster,85 PS RXL DIESEL,2014,Manual,Diesel,1,16275,72000
485362,Maruti,Celerio,ZXI AMT,2018,Automatic,Petrol,1,9489,76000
485000,Volkswagen,Polo,HIGHLINE1.2L,2016,Manual,Petrol,1,10789,751000
484967,Honda,Amaze,1.5L I-DTEC VX,2016,Manual,Diesel,1,10788,93300
483317,Toyota,Innova,2.5 G4 8 STR,2011,Manual,Diesel,1,9449,109667
481000,Ford,Ecosport,TITANIUM+ 1.5L DIESEL,2017,Manual,Diesel,2,9404,55014
477448,Maruti,Swift Dzire,ZDI,2013,Manual,Diesel,2,22475,81455
476898,Volkswagen,Polo,HIGHLINE1.2L,2015,Manual,Petrol,1,10608,45130
475168,Maruti,Swift,VDI,2013,Manual,Diesel,1,22368,66913
475000,Tata,Tiago,XZ DIESEL,2016,Manual,Diesel,1,10566,80000
475000,Maruti,Wagon R 1.0,VXI AMT,2018,Automatic,Petrol,1,9286,29603
474089,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2016,Manual,Petrol,1,9269,61387
465000,Hyundai,Xcent,S (O) 1.2,2015,Manual,Petrol,1,10344,66433
465000,Hyundai,Verna,FLUIDIC 1.6 CRDI EX,2013,Manual,Diesel,1,21889,96000
463000,Maruti,Ertiga,VDI,2012,Manual,Diesel,3,41137,125444
