score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
351000,Honda,Amaze,1.2L I-VTEC VX,2016,Manual,Petrol,2,6862,93410
344000,Maruti,S PRESSO,VXI+,2020,Manual,Petrol,1,6725,72105
335000,Maruti,S PRESSO,VXI+,2020,Manual,Petrol,1,6549,76976
333200,Honda,Brio,VX MT,2017,Manual,CNG,2,7412,80569
328360,Nissan,Micra,XV CVT,2015,Automatic,CNG,2,10906,96218
327000,Renault,Kwid,RXT 0.8,2020,Manual,Petrol,1,6393,45733
325000,Honda,Jazz,1.2L I-VTEC E,2015,Manual,Petrol,2,7229,66841
321000,Maruti,Alto,LXI,2021,Manual,Petrol,2,6276,39970
318000,Hyundai,i10,SPORTZ 1.2 AT,2013,Automatic,Petrol,1,10562,82215
310000,Hyundai,i10,SPORTZ 1.2 AT,2013,Automatic,Petrol,1,10296,71586
304000,Hyundai,i10,MAGNA 1.1,2015,Manual,Petrol,1,6762,67201
303000,Mahindra,KUV 100 NXT,K2 P 6 STR,2018,Manual,Petrol,2,5924,19133
299000,Maruti,Alto K10,VXI AMT,2016,Automatic,Petrol,1,5846,57919
298000,Honda,Brio,S MT,2016,Manual,Petrol,2,5826,78571
294000,Hyundai,i10,MAGNA 1.1,2015,Manual,Petrol,1,6540,74716
294000,Maruti,Alto 800,LXI,2018,Manual,Petrol,1,5748,58034
292940,Maruti,Wagon R 1.0,VXI,2016,Manual,Petrol,2,5727,57437
285000,Hyundai,i20,MAGNA (O) 1.2,2012,Manual,Petrol,1,13416,91260
275000,Maruti,Alto K10,VXI (O) AMT,2017,Automatic,Petrol,1,5376,69677
273000,Hyundai,i10,MAGNA 1.1,2014,Manual,Petrol,2,7189,38383
260160,Maruti,Alto K10,VXI,2017,Manual,Petrol,1,5086,69793
260000,Honda,Brio,S MT,2014,Manual,Petrol,1,6847,66888
257000,Hyundai,Eon,ERA +,2017,Manual,Petrol,1,5024,42871
255000,Maruti,Wagon R 1.0,VXI,2014,Manual,Petrol,2,6715,77955
231720,Honda,Brio,V MT,2013,Manual,CNG,2,20588,82162
221000,Renault,Kwid,RXL,2016,Manual,Petrol,1,4321,52803
220000,Hyundai,Eon,ERA +,2015,Manual,Petrol,1,4894,70105
220000,Renault,Kwid,RXT 0.8,2017,Manual,Petrol,2,4301,94988
212000,Datsun,Redi Go,T(O) 1.0 AMT,2018,Automatic,Petrol,2,4145,32651
212000,Datsun,Go,T,2018,Manual,Petrol,2,4145,28251
205000,Hyundai,Eon,ERA +,2015,Manual,Petrol,2,4560,38970
175000,Datsun,Redi Go,A,2018,Manual,Petrol,2,3421,34015
