score,make,model,variant,year,transmissionType,fuelType,ownership,emi,odometer
385000,Maruti,Swift,LXI (O),2017,Manual,Petrol,2,7527,98673
381000,Volkswagen,Polo,HIGHLINE1.2L,2015,Manual,Petrol,2,8475,84716
380000,Hyundai,Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Manual,Petrol,1,7429,77073
380000,Maruti,Celerio,ZXI,2017,Manual,Petrol,1,7429,20932
378000,Renault,Kwid,CLIMBER 1.0 (O),2021,Manual,Petrol,1,7390,32813
376000,Maruti,S PRESSO,VXI PLUS AMT,2019,Automatic,Petrol,1,7351,43285
375300,Hyundai,Xcent,S 1.2,2015,Manual,Petrol,2,8348,40613
374000,Maruti,Wagon R 1.0,VXI,2018,Manual,Petrol,1,7312,58270
370000,Maruti,Alto K10,VXI (O) AMT,2019,Automatic,Petrol,1,7234,50260
370000,Tata,Tiago,XT PETROL,2020,Manual,Petrol,1,7234,95524
370000,Honda,Amaze,1.2L I-VTEC S,2017,Manual,Petrol,1,7234,94061
367000,Maruti,Swift,VXI,2014,Manual,Petrol,1,9665,44296
363000,Maruti,IGNIS,DELTA 1.2,2019,Manual,Petrol,2,7097,72936
360000,Maruti,Alto K10,VXI (O) AMT,2018,Automatic,Petrol,1,7038,33345
359000,Maruti,IGNIS,DELTA 1.2,2017,Manual,Petrol,1,7019,68468
359000,Maruti,Wagon R 1.0,VXI AMT,2017,Automatic,Petrol,1,7019,51661
357000,Maruti,S PRESSO,VXI+,2022,Manual,Petrol,1,6979,82589
347000,Maruti,S PRESSO,VXI+,2021,Manual,Petrol,2,6784,87981
343000,Renault,Kwid,CLIMBER 1.0 AMT,2018,Automatic,Petrol,1,6706,68273
343000,Renault,Kwid,CLIMBER 1.0 AMT,2018,Automatic,Petrol,1,6706,46501
339000,Datsun,Go,T,2020,Manual,Petrol,1,6628,31422
337000,Maruti,Alto K10,VXI (O) AMT,2018,Automatic,Petrol,1,6588,60166
336000,Renault,Kwid,RXT 1.0,2021,Manual,Petrol,1,6569,65625
332000,Renault,Kwid,CLIMBER 1.0 AMT,2017,Automatic,Petrol,1,6491,29888
328000,Maruti,Celerio,ZXI AMT (O),2016,Automatic,Petrol,1,6412,98357
328000,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT,2013,Manual,Petrol,1,10894,50759
